"Date","Close","% Change","% Change vs Average","Volume","RSI ‌rsi‌ (14)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)","Result ‌W Acc Dist‌ (n)","MA ‌ma‌ (50,ma,0)","MA ‌ma‌ (50,ma,0)-2","MA ‌ma‌ (50,ma,0)-3","Result ‌ZigZag‌ (10)","Result ‌Williams %R‌ (14)","Result ‌Weighted Close‌ (14)","+VI ‌Vortex‌ (14)","-VI ‌Vortex‌ (14)","Result ‌Vol ROC‌ (14)","Result ‌Vol Osc‌ (12,26,Points)","Visitor Trend","Result ‌VT HZ Filter‌ (28)","Result ‌Ultimate‌ (7,14,28)","Result ‌Ulcer‌ (14)","Result ‌Typical Price‌ (14)","Result ‌Twiggs‌ (21)","True Range ‌True Range‌","Result ‌TRIX‌ (14)","TII ‌Trend Int‌ (14,9)","Signal ‌Trend Int‌ (14,9)","Result ‌Trade Vol‌ (0.5)","Forecast ‌Time Fcst‌ (14)","Result ‌Swing‌ (0.5)","Trend ‌Supertrend‌ (7,3)","%K ‌stochastics‌ (14,y)","%D ‌stochastics‌ (14,y)","%K ‌Stochastics‌ (14,n,3,3)","%D ‌Stochastics‌ (14,n,3,3)","%K ‌Stch Mtm‌ (10,3,3,10,ema)","%D ‌Stch Mtm‌ (10,3,3,10,ema)","STARC Bands Top ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Median ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Bottom ‌STARC Bands‌ (15,5,1.3,y)","Result ‌STD Dev‌ (14,2,ma)","Short % of Outstanding","Short % of Float","Strong Ratio ‌Shinohara‌ (26)","Weak Ratio ‌Shinohara‌ (26)","Shares Short","Result ‌Schaff‌ (10,23,50,ema)","RSI ‌rsi‌ (14)-2","Rel Vol ‌Rel Vol‌ (10,14)","Rel Vig ‌Rel Vig‌ (10)","RelVigSignal ‌Rel Vig‌ (10)","‌Rel Vig‌ (10)_hist","‌RAVI‌ (vdma,7,65)_hist","Random Walk High ‌Random Walk‌ (14)","Random Walk Low ‌Random Walk‌ (14)","Over ‌Rainbow Osc‌ (2,10)","Under ‌Rainbow Osc‌ (2,10)","‌Rainbow Osc‌ (2,10)_hist","Result ‌QStick‌ (8,ma)","Result ‌PSY‌ (20)","Result ‌Pring Sp-K‌ (daily)","KST ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","KSTSignal ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","Result ‌Prime Number‌ (5)","Prime Bands Top ‌Prime Number Bands‌ (y)","Prime Bands Bottom ‌Prime Number Bands‌ (y)","Result ‌Price Vol‌","Result ‌Price ROC‌ (14)","Result ‌Price Osc‌ (12,26,ema,Points)","Result ‌Pretty Good‌ (14)","Index ‌Pos Vol‌ (255,ma)","MA ‌Pos Vol‌ (255,ma)","Pivot ‌Pivot Points‌ (standard,n)","Resistance 1 ‌Pivot Points‌ (standard,n)","Support 1 ‌Pivot Points‌ (standard,n)","Resistance 2 ‌Pivot Points‌ (standard,n)","Support 2 ‌Pivot Points‌ (standard,n)","Resistance 3 ‌Pivot Points‌ (standard,n)","Support 3 ‌Pivot Points‌ (standard,n)","Result ‌PSAR‌ (0.02,0.2)","Result ‌On Bal Vol‌","Index ‌Neg Vol‌ (255,ma)","MA ‌Neg Vol‌ (255,ma)","MA Env Top ‌MA Env‌ (50,percent,5,ma,y)","MA Env Median ‌MA Env‌ (50,percent,5,ma,y)","MA Env Bottom ‌MA Env‌ (50,percent,5,ma,y)","‌MA Dev‌ (12,ma,Points)_hist","MA 1 ‌MACross‌ (20,50,200,ma,0)","MA 2 ‌MACross‌ (20,50,200,ma,0)","MA 3 ‌MACross‌ (20,50,200,ma,0)","MA ‌ma‌ (50,ma,0)-4","Result ‌M Flow‌ (14)","Result ‌Momentum‌ (14)","Result ‌Med Price‌ (14)","Result ‌Mass Idx‌ (25,27)","‌W MFI‌ (6)_hist","MACD ‌macd‌ (12,26,9)","Signal ‌macd‌ (12,26,9)","‌macd‌ (12,26,9)_hist","Result ‌LLV‌ (14)","Slope ‌LR Slope‌ (14)","RSquared ‌Lin R2‌ (14)","Intercept ‌Lin Incpt‌ (14)","Forecast ‌Lin Fcst‌ (14)","Klinger ‌Klinger‌ (13,34,55)","KlingerSignal ‌Klinger‌ (13,34,55)","‌Klinger‌ (13,34,55)_hist","Keltner Top ‌Keltner‌ (10,5,ema,y)","Keltner Median ‌Keltner‌ (10,5,ema,y)","Keltner Bottom ‌Keltner‌ (10,5,ema,y)","Result ‌Intraday Mtm‌ (20)","Conversion Line ‌Ichimoku Clouds‌ (9,26,52,26)","Base Line ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span A ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span B ‌Ichimoku Clouds‌ (9,26,52,26)","Lagging Span ‌Ichimoku Clouds‌ (9,26,52,26)","Result ‌Hist Vol‌ (10,252,1)","Result ‌HHV‌ (14)","Result ‌High-Low‌","High Low Top ‌High Low‌ (10,5,y)","High Low Median ‌High Low‌ (10,5,y)","High Low Bottom ‌High Low‌ (10,5,y)","MA 3 ‌Guppy‌","MA 5 ‌Guppy‌","MA 8 ‌Guppy‌","MA 10 ‌Guppy‌","MA 12 ‌Guppy‌","MA 15 ‌Guppy‌","MA 30 ‌Guppy‌","MA 35 ‌Guppy‌","MA 40 ‌Guppy‌","MA 45 ‌Guppy‌","MA 50 ‌Guppy‌","MA 60 ‌Guppy‌","Result ‌GAPO‌ (14)","‌Gator‌ (13,8,8,5,5,3)_hist1","‌Gator‌ (13,8,8,5,5,3)_hist2","Result ‌Fractal Chaos‌","Fractal High ‌Fractal Chaos Bands‌ (y)","Fractal Low ‌Fractal Chaos Bands‌ (y)","‌Elder Ray‌ (13)_hist1","‌Elder Ray‌ (13)_hist2","Result ‌Elder Force‌ (13)","EF ‌Ehler Fisher‌ (10)","EF Trigger ‌Ehler Fisher‌ (10)","Result ‌EOM‌ (14,ma)","Result ‌Donchian Width‌ (20,20)","Donchian High ‌Donchian Channel‌ (20,20,y)","Donchian Median ‌Donchian Channel‌ (20,20,y)","Donchian Low ‌Donchian Channel‌ (20,20,y)","Result ‌Disparity‌ (14,ma)","Result ‌Detrended‌ (14,ma)","Darvas ‌Darvas‌","Ghost ‌Darvas‌","Result ‌Coppock‌ (10,11,14)","Result ‌CCI‌ (20)","Result ‌Choppiness‌ (14)","Change in short Interest 15 days","Result ‌Chande Mtm‌ (9)","Result ‌Chande Fcst‌ (14)","Result ‌Chaikin Vol‌ (14,2,ma)","Result ‌Chaikin MF‌ (20)","Center of Gravity ‌COG‌ (10)","Signal ‌COG‌ (10)","Bandwidth ‌Boll BW‌ (20,2,ma)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)-2","%b ‌Boll %b‌ (20,2,ma)","Result ‌Bal Pwr‌ (14,ma)","‌Awesome‌_hist","ATR ‌ATR‌ (14)","All Stops ‌ATR Trailing Stop‌ (21,3,points,n)","ATR Bands Top ‌ATR Bands‌ (5,3,y)","ATR Bands Bottom ‌ATR Bands‌ (5,3,y)","Aroon Oscillator ‌Aroon Osc‌ (14)","Aroon Up ‌Aroon‌ (14)","Aroon Down ‌Aroon‌ (14)","Jaw ‌Alligator‌ (y,13,8,8,5,5,3,n)","Teeth ‌Alligator‌ (y,13,8,8,5,5,3,n)","Lips ‌Alligator‌ (y,13,8,8,5,5,3,n)","+DI ‌ADX‌ (14,14,y,n)","-DI ‌ADX‌ (14,14,y,n)","ADX ‌ADX‌ (14,14,y,n)","Result ‌Acc Swing‌ (0.5)","Result ‌W Acc Dist‌ (n)-2"
"2020-03-09T23:00:00.000Z","202.73","4.97","4.94","10,929,200","39.53","238.17","217.32","196.47","9.41","223.13","223.13","223.13","","-72.31","212.87","0.68","1.02","242.93","1,937,120.53","0.49","0.35","50.29","8.28","212.82","-0.04","9.73","-0.30","0","8.77","-24,898,200.00","200.03","1,034.62","218.57","16.91","23.93","16.91","23.93","-46.64","-34.64","214.32","205.73","197.14","19.33","","","38.59","85.20","","0.08","39.53","36.55","-0.03","-0.03","0","-6.52","0.77","1.15","56.69","-56.69","-14.47","1.30","40.00","-7.38","-71.47","-40.26","1.00","211.00","193.00","-909,324.51","-11.56","-6.16","-1.19","78.96","100.12","212.03","224.39","193.99","242.43","181.63","254.79","163.59","213.57","-351,000.00","133.97","110.59","234.29","223.13","211.97","-7.68","217.32","223.13","213.41","223.13","26.19","-26.51","212.71","28.30","0.71","-6.16","-4.16","-2.00","192.26","-2.00","0.70","228.03","200.03","-736,988.84","-668,134.79","-68,854.04","247.56","208.52","169.48","48.94","205.53","211.17","226.24","223.81","187.96","63.42","230.07","7.81","220.40","209.90","199.41","201.87","204.00","206.88","208.52","209.96","211.78","217.09","218.00","218.66","219.13","219.45","219.76","1.38","5.79","-4.46","0","218.80","199.68","-7.75","-15.56","-18,511,970.07","-1.58","-1.43","-46.97","37.81","230.07","211.17","192.26","-4.83","10.80","","","-18.33","-124.15","43.60","","-18.21","1.33","10.69","0.03","-5.56","-5.55","19.19","238.17","217.32","196.47","15.01","-0.07","-16.34","6.81","209.61","231.65","173.81","-78.57","14.29","92.86","224.39","218.60","214.14","16.06","33.85","28.14","1,017.43","9.41"
"2020-03-10T23:00:00.000Z","194.64","-3.99","-4.02","9,573,900","35.17","238.20","215.69","193.17","1.32","222.50","222.50","222.50","","-93.71","210.50","0.64","1.02","169.86","1,800,315.67","0.47","0.33","42.09","9.21","210.45","-0.08","9.86","-0.34","0","7.01","-34,472,100.00","197.46","-1,133.18","218.57","12.10","15.62","12.10","15.62","-54.93","-38.33","209.96","201.09","192.21","19.55","","","28.29","84.49","","0.04","35.17","32.32","-0.01","-0.02","0.02","-7.33","0.35","1.16","50.90","-50.90","-36.88","0.41","35.00","-19.34","-81.19","-47.79","-1.00","199.00","191.00","-1,291,373.63","-14.70","-6.93","-1.82","78.96","100.04","212.03","224.39","193.99","242.43","181.63","254.79","163.59","211.01","-9,924,900.00","128.62","110.68","233.63","222.50","211.38","-13.52","215.69","222.50","213.37","222.50","25.20","-33.53","210.36","28.25","0.55","-6.93","-4.72","-2.21","192.26","-2.03","0.70","225.84","197.46","-866,248.44","-696,436.74","-169,811.70","246.07","206.00","165.93","47.79","205.53","211.17","226.05","223.81","191.20","65.41","230.07","5.26","218.61","208.20","197.79","198.25","200.88","204.16","206.00","207.60","209.64","215.64","216.71","217.49","218.07","218.48","218.93","1.38","4.75","-5.71","-1.00","218.80","192.26","-10.20","-15.46","-26,932,090.91","-1.86","-1.58","-61.33","37.81","230.07","211.17","192.26","-7.59","6.04","","","-19.94","-140.10","45.82","","-17.87","-1.45","8.54","0.02","-5.57","-5.56","20.88","238.20","215.69","193.17","3.26","-0.07","-19.01","7.03","209.61","223.69","165.59","-78.57","7.14","85.71","222.75","218.00","212.29","14.45","32.68","28.89","-115.75","1.32"
"2020-03-11T23:00:00.000Z","175.97","-9.59","-9.62","22,293,800","27.60","240.83","213.12","185.40","-17.35","221.50","221.50","221.50","175.97","-98.02","206.90","0.59","1.04","374.43","2,687,308.83","0.48","0.43","36.42","10.73","206.93","-0.20","19.64","-0.40","0","5.61","-56,765,900.00","191.22","-2,702.91","212.85","11.99","13.66","11.99","13.66","-70.73","-44.22","204.47","194.49","184.51","23.82","","","14.13","98.42","","0.02","27.60","27.12","0.01","-0.02","0.02","-12.52","0","2.35","54.68","-54.68","-54.76","-1.84","30.00","-36.76","-95.16","-55.96","-1.00","191.00","173.00","-3,429,809.75","-23.27","-8.94","-3.01","71.38","99.94","212.03","224.39","193.99","242.43","181.63","254.79","163.59","208.76","-32,218,700.00","128.62","110.77","232.58","221.50","210.43","-28.68","213.12","221.50","213.26","221.50","19.35","-53.36","206.98","28.41","0.57","-8.94","-5.56","-3.38","192.26","-2.40","0.66","224.83","191.22","-1,254,570.60","-776,170.15","-478,400.45","246.42","200.54","154.65","42.52","196.90","202.54","225.90","223.81","188.75","77.64","230.07","12.67","215.60","205.34","195.07","187.11","192.58","197.90","200.54","202.73","205.43","213.08","214.44","215.47","216.24","216.81","217.52","1.38","4.91","-8.08","0","218.80","192.26","-16.03","-28.70","-82,545,392.94","-2.23","-1.86","-119.09","37.81","230.07","211.17","192.26","-14.92","-9.79","","","-24.26","-205.92","40.70","","-33.65","-8.66","12.89","-0.08","-5.63","-5.59","26.01","240.83","213.12","185.40","-17.00","-0.15","-23.33","7.93","209.61","211.00","140.94","-100.00","0","100.00","221.90","216.98","208.90","11.89","43.00","30.87","-2,818.66","-17.35"
"2020-03-12T23:00:00.000Z","196.40","11.61","11.58","14,859,100","42.25","239.53","211.61","183.69","3.08","220.90","220.90","220.90","196.40","-55.64","204.76","0.66","0.96","87.32","2,758,540.41","0.19","0.37","44.83","11.02","204.68","-0.09","20.53","-0.44","0","4.49","-41,906,800.00","190.66","2,225.23","212.85","17.55","13.88","17.55","13.88","-52.91","-45.80","203.67","192.57","181.48","22.85","0.69","1.42","28.97","79.33","16,876,074.00","0.01","42.25","37.97","0.02","0","0.02","-9.67","1.09","1.32","44.55","-44.55","3.61","0.35","35.00","-44.65","-100.82","-64.37","1.00","197.00","173.00","-1,704,678.75","-11.41","-8.78","-0.74","71.38","99.82","212.03","224.39","193.99","242.43","181.63","254.79","163.59","204.03","-17,359,600.00","143.55","110.92","231.95","220.90","209.86","-6.61","211.61","220.90","213.25","220.90","27.53","-25.29","204.51","28.81","1.22","-8.78","-6.20","-2.58","175.00","-2.21","0.61","221.58","190.66","-808,932.84","-780,850.53","-28,082.30","251.34","199.78","148.22","49.26","196.67","202.54","225.81","223.81","183.48","98.43","223.94","18.09","212.22","202.11","192.01","191.76","193.85","197.56","199.78","201.76","204.30","212.01","213.44","214.54","215.37","216.01","216.83","1.47","5.68","-8.56","0","218.80","192.26","-6.16","-24.25","-27,385,864.79","-2.16","-2.23","-44.65","55.07","230.07","202.54","175.00","-4.20","12.67","","","-23.60","-122.86","44.16","18.11","-21.36","2.92","24.67","0.01","-5.64","-5.61","26.39","239.53","211.61","183.69","22.76","-0.12","-25.63","8.83","195.61","236.74","156.06","-92.86","0","92.86","221.15","215.47","206.91","17.06","35.85","31.21","-593.43","3.08"
"2020-03-15T23:00:00.000Z","177.77","-9.49","-9.51","14,168,600","35.25","239.79","209.16","178.53","-15.55","219.89","219.89","219.89","","-91.17","201.93","0.64","0.96","65.55","2,727,829.65","0.41","0.34","41.95","11.99","201.86","-0.14","22.78","-0.50","0","3.59","-56,075,400.00","185.52","-1,573.15","212.85","18.39","15.98","18.39","15.98","-57.44","-47.92","201.83","189.50","177.17","25.55","","","17.32","88.33","","0","35.25","32.42","0.02","0.01","0.01","-11.83","0.49","1.26","33.67","-33.67","-33.57","0.10","30.00","-62.94","-115.66","-73.64","-1.00","191.00","173.00","-3,048,675.08","-18.47","-10.05","-1.86","71.38","99.71","212.03","224.39","193.99","242.43","181.63","254.79","163.59","199.97","-31,528,200.00","129.94","111.02","230.88","219.89","208.90","-22.75","209.16","219.89","213.14","219.89","26.96","-40.28","201.72","29.24","1.04","-10.05","-6.97","-3.07","175.00","-2.56","0.65","221.32","185.52","-1,024,137.52","-815,605.82","-208,531.71","253.58","195.78","137.99","51.45","195.98","201.85","225.98","223.96","186.58","102.50","223.24","14.76","208.31","198.39","188.47","184.76","188.49","193.16","195.78","198.07","200.99","209.80","211.46","212.74","213.74","214.51","215.55","1.47","7.62","-8.33","0","218.80","192.26","-10.73","-25.49","-61,182,294.24","-2.35","-2.16","-81.30","55.07","230.07","202.54","175.00","-12.06","-4.38","","","-25.80","-158.14","48.94","","-28.42","-4.36","21.24","-0.03","-5.66","-5.64","29.29","239.79","209.16","178.53","-1.24","-0.06","-27.28","9.82","174.76","223.71","131.83","-100.00","0","100.00","220.58","212.96","204.63","14.24","33.40","31.85","-2,166.58","-15.55"
"2020-03-16T23:00:00.000Z","187.60","5.53","5.50","15,072,400","40.82","238.09","207.20","176.31","-4.95","219.12","219.12","219.12","","-69.06","199.63","0.68","0.95","118.39","2,744,780.14","0.31","0.33","46.27","12.45","199.48","-0.04","10.81","-0.55","0","2.87","-41,003,000.00","183.77","1,164.61","212.85","28.04","21.33","28.04","21.33","-53.02","-48.85","198.92","186.48","174.03","25.32","","","25.75","78.11","","0","40.82","41.50","0.03","0.02","0.01","-10.80","0.62","1.01","32.35","-32.35","-2.67","1.27","35.00","-73.73","-123.55","-83.31","1.00","191.00","173.00","-2,215,228.96","-13.17","-10.14","-0.98","75.33","99.61","212.03","224.39","193.99","242.43","181.63","254.79","163.59","196.50","-16,455,800.00","129.94","111.12","230.07","219.12","208.16","-11.36","207.20","219.12","213.09","219.12","34.11","-28.46","199.16","29.55","0.72","-10.14","-7.61","-2.53","173.62","-2.51","0.64","218.96","183.77","-591,115.18","-783,535.73","192,420.55","251.71","194.29","136.87","54.49","193.18","201.85","226.32","224.00","185.63","107.46","220.63","10.81","204.73","194.98","185.23","186.18","188.19","191.93","194.29","196.46","199.31","208.36","210.13","211.52","212.60","213.45","214.63","1.46","8.55","-11.24","0","218.80","192.26","-9.65","-20.46","-31,276,006.55","-2.53","-2.35","-65.78","56.45","230.07","201.85","173.62","-6.25","6.41","","","-26.58","-118.10","51.77","","-27.51","2.04","11.87","0.04","-5.65","-5.65","29.81","238.09","207.20","176.31","18.27","0.03","-29.36","9.90","174.76","230.84","144.36","-92.86","0","92.86","219.76","211.21","199.97","13.12","30.79","32.45","-1,001.98","-4.95"
"2020-03-17T23:00:00.000Z","172.44","-8.08","-8.11","16,669,300","35.71","237.02","204.36","171.71","-20.11","218.03","218.03","218.03","","-89.50","197.07","0.65","0.93","52.35","2,854,168.93","0.40","0.34","46.64","13.41","196.89","-0.08","20.60","-0.60","0","2.30","-57,672,300.00","177.73","-1,758.48","212.85","16.76","21.06","16.76","21.06","-58.19","-50.55","195.44","182.04","168.63","28.60","","","18.40","83.77","","0","35.71","36.43","0.05","0.03","0.02","-12.38","0.41","1.93","33.70","-33.70","-36.76","0.35","30.00","-93.66","-139.61","-93.89","-1.00","191.00","163.00","-3,562,279.29","-16.96","-11.30","-1.82","69.24","99.48","212.03","224.39","193.99","242.43","181.63","254.79","163.59","192.84","-33,125,100.00","129.94","111.21","228.93","218.03","207.13","-22.75","204.36","218.03","212.96","218.03","33.52","-35.23","196.54","29.91","0.86","-11.30","-8.34","-2.96","173.62","-3.05","0.74","220.50","177.73","-876,391.26","-796,800.80","-79,590.46","252.30","190.32","128.34","50.71","187.21","198.54","226.32","224.00","186.52","108.60","218.80","14.39","200.58","191.03","181.48","179.31","182.94","187.60","190.32","192.76","195.95","206.05","208.04","209.61","210.86","211.84","213.25","1.44","9.37","-11.78","0","218.80","192.26","-12.50","-26.89","-62,908,955.48","-2.82","-2.53","-81.85","56.45","230.07","201.85","173.62","-12.73","-7.35","","","-28.50","-150.40","49.04","","-31.42","-3.07","10.35","0.01","-5.65","-5.65","31.96","237.02","204.36","171.71","1.12","0.06","-32.11","10.66","174.76","219.39","125.49","-85.71","14.29","100.00","218.61","209.24","197.47","11.31","33.24","33.65","-2,760.46","-20.11"
"2020-03-18T23:00:00.000Z","174.68","1.30","1.27","12,488,100","36.97","234.86","201.69","168.51","-11.43","217.00","217.00","217.00","","-83.56","194.79","0.68","0.92","-17.56","2,573,803.23","0.32","0.34","46.49","14.17","194.62","-0.03","10.18","-0.66","0","1.84","-45,184,200.00","173.09","184.42","211.90","19.29","21.37","19.29","21.37","-59.41","-52.16","195.17","181.78","168.39","30.43","","","19.08","77.46","","0","36.97","43.52","0.06","0.04","0.02","-12.83","0.45","1.12","45.71","-45.71","-23.18","1.14","35.00","-108.14","-150.41","-104.71","1.00","179.00","163.00","-3,400,059.26","-15.34","-11.91","-1.55","69.24","99.36","212.03","224.39","193.99","242.43","181.63","254.79","163.59","188.19","-20,637,000.00","131.62","111.32","227.85","217.00","206.15","-17.67","201.69","217.00","212.82","217.00","34.46","-31.66","194.26","30.18","0.82","-11.91","-9.06","-2.85","167.00","-3.42","0.82","220.99","173.09","-1,044,373.92","-832,168.39","-212,205.53","248.35","187.48","126.61","53.99","184.43","198.04","226.32","224.00","187.46","109.39","218.80","10.18","197.20","187.81","178.42","177.00","180.19","184.73","187.48","189.98","193.30","204.02","206.19","207.91","209.28","210.39","211.99","1.50","11.07","-11.58","0","218.80","192.26","-14.96","-25.14","-49,925,787.26","-3.18","-2.82","-75.16","63.07","230.07","198.54","167.00","-10.57","-4.27","","","-30.10","-136.45","48.75","","-27.10","0.91","7.89","0.05","-5.64","-5.65","32.90","234.86","201.69","168.51","9.29","0.05","-32.57","10.63","198.50","218.35","131.01","-92.86","7.14","100.00","216.83","205.76","194.17","10.54","31.64","34.82","-2,576.04","-11.43"
"2020-03-19T23:00:00.000Z","170.06","-2.64","-2.67","15,213,600","35.43","232.08","198.72","165.37","-18.55","215.88","215.88","215.88","","-92.24","191.69","0.66","0.98","46.34","2,542,231.21","0.12","0.34","45.58","15.27","191.61","-0.06","9.89","-0.71","0","1.47","-60,397,800.00","169.78","-444.61","211.45","11.57","15.87","11.57","15.87","-63.85","-54.28","189.87","176.51","163.15","30.33","","","18.87","81.10","","0","35.43","39.04","0.06","0.05","0.01","-13.37","1.10","1.07","42.08","-42.08","-28.67","0.19","30.00","-123.48","-161.86","-115.53","-1.00","179.00","167.00","-3,802,433.66","-21.86","-12.61","-1.70","67.41","99.22","212.03","224.39","193.99","242.43","181.63","254.79","163.59","183.75","-35,850,600.00","131.62","111.42","226.68","215.88","205.09","-18.30","198.72","215.88","212.66","215.88","27.55","-47.57","191.45","30.44","0.65","-12.61","-9.77","-2.85","166.00","-3.41","0.82","217.49","169.78","-1,253,373.20","-892,340.51","-361,032.70","244.04","184.31","124.58","49.63","184.43","198.04","226.45","224.00","187.12","109.45","218.80","9.89","194.05","184.81","175.57","173.53","176.81","181.47","184.31","186.92","190.39","201.83","204.18","206.06","207.58","208.81","210.61","1.50","11.98","-11.65","0","218.80","192.26","-10.95","-20.84","-52,834,497.33","-3.29","-3.18","-154.31","64.07","230.07","198.04","166.00","-11.40","-8.89","","","-32.32","-124.07","48.19","","-21.51","0.16","-0.74","0.01","-5.64","-5.64","33.57","232.08","198.72","165.37","7.03","-0.05","-34.06","10.57","198.50","210.93","129.19","-92.86","0","92.86","215.45","203.47","191.82","10.51","29.53","35.72","-3,020.64","-18.55"
"2020-03-22T23:00:00.000Z","162.13","-4.66","-4.69","16,501,500","32.91","230.95","195.75","160.54","-26.48","214.55","214.55","214.55","162.13","-95.53","188.27","0.59","1.02","53.99","2,591,262.46","0.44","0.36","48.76","16.56","188.16","-0.10","10.56","-0.78","0","1.18","-76,899,300.00","164.53","-1,120.77","201.24","9.56","13.47","9.56","13.47","-71.26","-57.37","186.76","173.38","160.00","32.37","","","16.00","82.70","","0","32.91","34.71","0.04","0.05","-0.02","-14.85","0.05","1.79","42.98","-42.98","-33.38","0.13","30.00","-140.08","-174.10","-126.93","1.00","167.00","157.00","-4,571,907.82","-22.36","-13.66","-2.10","64.27","99.08","212.03","224.39","193.99","242.43","181.63","254.79","163.59","180.20","-52,352,100.00","131.62","111.52","225.28","214.55","203.83","-22.33","195.75","214.55","212.44","214.55","27.21","-46.68","187.94","30.62","0.44","-13.66","-10.55","-3.11","166.00","-3.70","0.85","216.37","164.53","-1,468,431.89","-974,639.28","-493,792.62","239.31","180.28","121.24","47.84","178.82","194.79","226.45","224.00","189.61","107.99","218.34","7.19","190.69","181.61","172.53","167.83","171.92","177.17","180.28","183.10","186.86","199.27","201.84","203.92","205.60","206.98","209.02","1.50","13.26","-12.36","0","218.80","192.26","-17.73","-24.92","-63,980,536.87","-3.54","-3.29","-187.22","57.94","223.94","194.97","166.00","-14.03","-15.63","","","-34.73","-144.61","43.47","","-38.45","-1.48","-6.31","0","-5.67","-5.65","35.97","230.95","195.75","160.54","2.26","-0.03","-35.83","10.57","196.49","201.16","123.10","-92.86","7.14","100.00","213.92","200.66","188.30","9.76","32.68","37.03","-4,141.41","-26.48"
"2020-03-23T23:00:00.000Z","178.20","9.91","9.88","14,075,100","41.94","228.19","193.75","159.32","-10.41","213.59","213.59","213.59","","-64.88","185.44","0.61","0.95","89.98","2,406,588.23","0.39","0.33","48.34","16.97","185.34","-0.03","17.01","-0.82","0","0.94","-62,824,200.00","166.04","2,282.37","201.24","15.78","12.30","15.78","12.30","-57.05","-57.31","185.47","171.50","157.54","28.32","","","26.53","78.08","","0","41.94","40.56","0.03","0.05","-0.02","-14.07","1.86","0.99","36.20","-36.20","14.28","1.99","35.00","-150.22","-180.94","-138.01","1.00","181.00","167.00","-3,176,812.91","-18.20","-13.04","-0.57","64.27","98.94","212.03","224.39","193.99","242.43","181.63","254.79","163.59","159.50","-38,277,000.00","144.67","111.67","224.26","213.59","202.91","-3.95","193.75","213.59","212.30","213.59","29.01","-39.66","185.12","30.74","0.68","-13.04","-11.04","-1.99","159.50","-3.04","0.75","208.53","166.04","-1,005,750.09","-979,083.68","-26,666.41","241.54","179.90","118.26","53.51","178.00","194.79","226.90","224.00","187.36","116.93","218.34","9.61","187.54","178.61","169.68","173.01","174.01","177.40","179.90","182.35","185.78","197.91","200.53","202.66","204.41","205.85","208.01","1.54","13.03","-13.52","0","218.80","192.26","-4.39","-14.00","-22,528,067.99","-2.73","-3.54","-146.63","63.74","223.24","191.37","159.50","-4.07","0.40","","","-33.67","-78.64","48.75","","-14.47","6.83","-2.98","0.06","-5.61","-5.64","35.54","228.19","193.75","159.32","27.42","-0.02","-35.92","11.03","188.81","219.63","136.77","-92.86","0","92.86","211.41","198.38","184.85","16.75","29.08","36.31","-1,859.04","-10.41"
"2020-03-24T23:00:00.000Z","180.47","1.27","1.25","13,851,200","43.11","225.27","191.97","158.68","-5.11","212.63","212.63","212.63","","-56.23","183.43","0.68","0.89","70.73","2,216,613.96","0.16","0.33","51.97","17.12","183.34","-0.04","13.90","-0.84","0","0.75","-48,973,000.00","167.99","298.84","201.24","27.79","17.71","27.79","17.71","-36.93","-53.60","187.34","173.11","158.87","25.29","","","32.37","82.16","","0","43.11","45.15","0.03","0.04","-0.01","-13.02","1.52","0.73","27.31","-27.31","20.60","0.93","40.00","-158.50","-185.96","-148.10","-1.00","191.00","173.00","-3,000,369.12","-13.63","-12.22","-0.25","64.27","98.80","212.03","224.39","193.99","242.43","181.63","254.79","163.59","159.50","-24,425,800.00","146.51","111.83","223.26","212.63","201.99","-0.62","191.97","212.63","212.17","212.63","35.31","-28.49","183.14","30.84","1.00","-12.22","-11.28","-0.94","159.50","-2.42","0.60","201.89","167.99","-587,832.65","-923,190.67","335,358.02","242.43","180.00","117.58","55.67","178.00","194.79","226.98","224.00","182.67","116.49","212.75","13.90","185.21","176.39","167.57","176.74","176.16","178.08","180.00","182.06","185.11","196.79","199.41","201.58","203.37","204.85","207.11","1.51","14.21","-13.02","-1.00","218.80","159.50","5.98","-7.92","-14,818,017.82","-1.69","-2.73","-71.01","61.13","220.63","190.07","159.50","-1.77","2.84","","","-32.28","-46.11","53.35","","4.63","6.92","6.34","0.07","-5.56","-5.61","34.69","225.27","191.97","158.68","32.73","0.03","-33.00","11.24","188.81","221.95","138.99","-85.71","0","85.71","209.57","195.36","182.33","21.58","26.51","34.45","-1,560.19","-5.11"
