date,ff3_mkt_rf,ff3_smb,ff3_hml,ff3_rf,ff3_mom,ff5_mkt_rf,ff5_smb,ff5_hml,ff5_rmw,ff5_cma,ff5_rf,ff5_mom,vix_open,vix_high,vix_low,vix_close,vxx_open,vxoh,vxol,vxn,vxno,vxnh,vxnl,vxnd,vxdo,vxdh,vxdn,vxdl,riskfree_mktrf,riskfree_smb,riskfree_hml,riskfree_rf,riskfree_umd
2021-12-21,0.0206,0.0081,0.0019,0.0,0.0062,0.0206,0.0066,0.0019,-0.0109,-0.0023,0.0,0.0062,22.28,22.68,20.9,21.01,,,,,27.88,27.96,24.92,24.96,22.91,22.91,19.84,20.5,0.0206,0.0081,0.0019,0.0,0.0062
2021-12-22,0.0097,0.0026,-0.0035,0.0,0.0094,0.0097,0.0018,-0.0035,0.0034,0.0005,0.0,0.0094,21.04,21.36,18.59,18.63,,,,,24.96,25.24,22.15,22.15,20.5,20.5,17.95,18.09,0.0097,0.0026,-0.0035,0.0,0.0094
2021-12-23,0.0072,0.0035,-0.0048,0.0,0.0003,0.0072,0.0028,-0.0048,-0.0037,-0.0041,0.0,0.0003,18.81,18.93,17.62,17.96,,,,,22.16,22.43,20.92,21.32,18.09,18.09,16.74,17.29,0.0072,0.0035,-0.0048,0.0,0.0003
2021-12-24,,,,,,,,,,,,,,,,,,,,,21.32,21.32,21.32,21.32,17.29,17.29,17.29,17.29,,,,,
2021-12-27,0.0123,-0.001,0.0032,0.0,0.0198,0.0123,-0.0013,0.0032,0.0097,0.0045,0.0,0.0198,19.37,19.41,17.55,17.68,,,,,22.13,22.84,21.57,21.72,17.29,19.18,17.29,17.62,0.0123,-0.001,0.0032,0.0,0.0198
2021-12-28,-0.0026,-0.006,0.0081,0.0,-0.0054,-0.0026,-0.0041,0.0081,0.0084,0.0023,0.0,-0.0054,17.78,18.47,17.51,17.54,,,,,21.72,22.47,21.51,21.54,17.62,18.92,17.23,18.13,-0.0026,-0.006,0.0081,0.0,-0.0054
2021-12-29,0.0007,-0.0005,0.0017,0.0,0.0045,0.0007,-0.0001,0.0017,0.0071,-0.0001,0.0,0.0045,17.63,18.0,16.71,16.95,,,,,21.55,22.6,21.1,21.28,18.13,23.1,17.25,17.53,0.0007,-0.0005,0.0017,0.0,0.0045
2021-12-30,-0.0017,0.001,-0.004,0.0,-0.0113,-0.0017,0.0007,-0.004,-0.0083,-0.0044,0.0,-0.0113,17.3,17.79,16.62,17.33,,,,,21.27,21.77,20.98,21.38,17.53,21.48,16.7,17.7,-0.0017,0.001,-0.004,0.0,-0.0113
2021-12-31,-0.0031,0.0005,0.0053,0.0,0.0045,-0.0031,0.0018,0.0053,0.0035,0.0045,0.0,0.0045,17.63,18.27,16.99,17.22,,,,,21.38,21.83,21.03,21.2,17.7,18.07,17.41,17.57,-0.0031,0.0005,0.0053,0.0,0.0045
2022-01-03,0.0072,0.0033,0.0078,0.0,-0.0105,0.0072,0.0043,0.0078,-0.0115,0.0053,0.0,-0.0105,17.6,18.54,16.56,16.6,,,,,21.2,22.37,20.96,21.17,17.57,19.58,17.38,17.41,0.0072,0.0033,0.0078,0.0,-0.0105
2022-01-04,-0.0027,-0.0081,0.0363,0.0,0.0046,-0.0027,-0.0006,0.0363,0.0065,0.0156,0.0,0.0046,16.57,17.81,16.34,16.91,,,,,21.18,23.39,21.18,22.32,17.41,18.15,17.26,17.52,-0.0027,-0.0081,0.0363,0.0,0.0046
2022-01-05,-0.0226,-0.0145,0.0259,0.0,-0.0069,-0.0226,-0.0092,0.0259,0.0142,0.0128,0.0,-0.0069,17.07,20.17,16.58,19.73,,,,,22.33,26.56,22.33,25.98,17.52,19.97,16.35,19.1,-0.0226,-0.0145,0.0259,0.0,-0.0069
2022-01-06,0.0,0.0021,0.0178,0.0,0.0074,0.0,0.0038,0.0178,-0.0056,0.0,0.0,0.0074,20.29,21.06,19.08,19.61,,,,,25.95,28.37,25.52,25.81,19.09,21.36,18.14,19.87,0.0,0.0021,0.0178,0.0,0.0074
2022-01-07,-0.0049,-0.0132,0.0204,0.0,-0.0062,-0.0049,-0.0096,0.0204,-0.0012,0.0084,0.0,-0.0062,19.85,20.8,18.57,18.76,,,,,25.83,27.71,25.14,25.65,19.89,20.26,18.65,18.68,-0.0049,-0.0132,0.0204,0.0,-0.0062
2022-01-10,-0.0014,-0.0023,-0.0024,0.0,-0.0016,-0.0014,-0.003,-0.0024,-0.0006,-0.0038,0.0,-0.0016,19.58,23.33,19.29,19.4,,,,,28.2,30.49,25.49,25.83,18.68,22.03,18.29,18.73,-0.0014,-0.0023,-0.0024,0.0,-0.0016
2022-01-11,0.0108,-0.001,-0.0026,0.0,-0.0013,0.0108,-0.002,-0.0026,-0.0124,0.0035,0.0,-0.0013,19.62,21.0,18.2,18.41,,,,,25.83,27.23,23.94,24.28,18.73,21.08,16.78,17.27,0.0108,-0.001,-0.0026,0.0,-0.0013
2022-01-12,0.0013,-0.0088,0.0051,0.0,0.0122,0.0013,-0.0085,0.0051,0.0077,0.0028,0.0,0.0122,18.17,18.69,17.36,17.62,,,,,24.29,24.94,23.13,23.44,17.27,17.61,16.38,16.4,0.0013,-0.0088,0.0051,0.0,0.0122
2022-01-13,-0.0155,0.0031,0.0239,0.0,-0.002,-0.0155,0.0088,0.0239,0.0119,0.0105,0.0,-0.002,18.06,20.61,17.45,20.31,,,,,23.48,27.42,22.98,27.05,16.4,18.88,15.82,18.37,-0.0155,0.0031,0.0239,0.0,-0.002
2022-01-14,0.0008,0.0018,0.0056,0.0,-0.0009,0.0008,0.0005,0.0056,-0.0085,0.0051,0.0,-0.0009,20.11,22.07,19.05,19.19,,,,,27.05,28.34,25.31,25.72,18.37,19.83,13.41,17.95,0.0008,0.0018,0.0056,0.0,-0.0009
2022-01-18,-0.0207,-0.0104,0.0138,0.0,0.0009,-0.0207,-0.009,0.0138,0.0079,0.0097,0.0,0.0009,21.18,23.2,21.18,22.79,,,,,28.76,30.03,28.17,29.36,17.95,21.35,17.95,21.35,-0.0207,-0.0104,0.0138,0.0,0.0009
2022-01-19,-0.0102,-0.0032,-0.0067,0.0,-0.0037,-0.0102,-0.0036,-0.0067,0.0025,0.001,0.0,-0.0037,23.12,23.99,21.85,23.85,,,,,29.36,29.73,27.6,29.02,21.35,22.37,20.07,21.87,-0.0102,-0.0032,-0.0067,0.0,-0.0037
2022-01-20,-0.0115,-0.0086,-0.0024,0.0,-0.0045,-0.0115,-0.0084,-0.0024,-0.003,0.0009,0.0,-0.0045,23.46,25.89,21.68,25.59,,,,,29.05,30.62,26.96,30.61,21.87,24.0,16.37,23.99,-0.0115,-0.0086,-0.0024,0.0,-0.0045
2022-01-21,-0.0209,0.0029,0.0047,0.0,0.0045,-0.0209,0.004,0.0047,0.0103,0.0054,0.0,0.0045,25.38,29.79,25.31,28.85,,,,,30.57,34.68,29.73,34.06,23.99,28.15,19.44,25.49,-0.0209,0.0029,0.0047,0.0,0.0045
2022-01-24,0.0054,0.018,-0.0025,0.0,0.0008,0.0054,0.0175,-0.0025,-0.0006,-0.0067,0.0,0.0008,28.2,38.94,28.02,29.9,,,,,38.14,44.05,35.13,35.55,25.49,37.91,23.56,26.89,0.0054,0.018,-0.0025,0.0,0.0008
2022-01-25,-0.0142,-0.0061,0.0281,0.0,0.0025,-0.0142,-0.0017,0.0281,-0.0078,0.0161,0.0,0.0025,32.29,35.85,29.13,31.16,,,,,35.55,41.39,35.54,38.2,26.89,36.99,24.79,28.2,-0.0142,-0.0061,0.0281,0.0,0.0025
2022-01-26,-0.0029,-0.0107,0.001,0.0,0.0134,-0.0029,-0.0106,0.001,0.0042,-0.0003,0.0,0.0134,29.35,33.04,26.9,31.96,,,,,38.27,39.01,33.54,38.1,28.2,38.94,19.02,29.22,-0.0029,-0.0107,0.001,0.0,0.0134
2022-01-27,-0.0076,-0.0165,0.0083,0.0,0.0036,-0.0076,-0.0146,0.0083,0.0105,0.0092,0.0,0.0036,32.19,33.0,28.42,30.49,,,,,38.11,38.15,34.64,36.64,29.18,30.03,25.59,27.87,-0.0076,-0.0165,0.0083,0.0,0.0036
2022-01-28,0.0246,-0.0014,-0.0207,0.0,-0.003,0.0246,-0.0062,-0.0207,0.0015,0.0016,0.0,-0.003,30.27,32.82,27.28,27.66,,,,,36.67,38.14,32.47,33.31,28.24,29.36,21.01,24.51,0.0246,-0.0014,-0.0207,0.0,-0.003
2022-01-31,0.0232,0.0129,-0.0288,0.0,-0.0175,0.0232,0.0069,-0.0288,-0.0182,-0.0166,0.0,-0.0175,28.36,29.41,24.71,24.83,,,,,33.29,34.38,29.85,30.16,24.51,26.17,22.96,23.27,0.0232,0.0129,-0.0288,0.0,-0.0175
2022-02-01,0.0087,0.0004,0.0066,0.0,0.0006,0.0087,0.0011,0.0066,-0.0109,0.0034,0.0,0.0006,24.57,25.33,21.96,21.96,,,,,30.16,31.09,27.7,28.0,23.21,23.47,20.15,20.57,0.0087,0.0004,0.0066,0.0,0.0006
2022-02-02,0.0051,-0.0174,0.0074,0.0,0.0243,0.0051,-0.0158,0.0074,0.015,0.005,0.0,0.0243,21.56,22.73,20.46,22.09,,,,,27.98,29.78,27.27,29.58,20.57,21.39,17.44,20.16,0.0051,-0.0174,0.0074,0.0,0.0243
2022-02-03,-0.0249,-0.0006,0.022,0.0,0.0122,-0.0249,0.0046,0.022,0.0043,0.0136,0.0,0.0122,22.63,25.81,22.3,24.35,,,,,29.46,33.55,29.46,31.24,20.1,24.78,18.97,22.57,-0.0249,-0.0006,0.022,0.0,0.0122
2022-02-04,0.0089,-0.0002,-0.0059,0.0,-0.0242,0.0089,-0.003,-0.0059,-0.0173,-0.012,0.0,-0.0242,23.77,26.26,22.07,23.22,,,,,31.26,33.05,29.3,30.32,22.58,24.06,19.89,21.62,0.0089,-0.0002,-0.0059,0.0,-0.0242
2022-02-07,-0.0025,0.0053,0.0019,0.0,-0.0034,-0.0025,0.0065,0.0019,-0.0068,0.0001,0.0,-0.0034,24.09,24.82,22.02,22.86,,,,,31.31,31.33,29.01,30.02,21.62,22.65,19.62,21.96,-0.0025,0.0053,0.0019,0.0,-0.0034
2022-02-08,0.0102,0.0068,-0.0028,0.0,-0.0016,0.0102,0.0073,-0.0028,0.0093,-0.0043,0.0,-0.0016,23.09,23.48,21.32,21.44,,,,,30.02,31.35,28.22,28.33,21.96,22.61,19.39,20.38,0.0102,0.0068,-0.0028,0.0,-0.0016
2022-02-09,0.016,0.0022,-0.0198,0.0,-0.0111,0.016,0.0,-0.0198,-0.011,-0.0024,0.0,-0.0111,21.27,21.3,19.93,19.96,,,,,28.36,28.36,26.62,26.87,20.37,20.37,17.63,19.44,0.016,0.0022,-0.0198,0.0,-0.0111
2022-02-10,-0.0169,-0.0014,0.0124,0.0,0.0037,-0.0169,0.0003,0.0124,-0.0056,0.0026,0.0,0.0037,20.37,24.77,20.18,23.91,,,,,26.87,30.74,26.84,30.07,19.44,22.57,19.04,22.36,-0.0169,-0.0014,0.0124,0.0,0.0037
2022-02-11,-0.0191,0.0062,0.0215,0.0,0.0077,-0.0191,0.0093,0.0215,-0.0021,0.0142,0.0,0.0077,24.39,30.99,23.33,27.36,,,,,30.05,36.35,29.53,34.16,22.36,26.76,21.57,25.67,-0.0191,0.0062,0.0215,0.0,0.0077
2022-02-14,-0.0035,0.0022,-0.0062,0.0,0.0,-0.0035,0.0008,-0.0062,0.0069,-0.0018,0.0,0.0,29.17,32.04,28.33,28.33,,,,,34.9,36.64,33.32,34.07,25.67,29.07,24.63,26.88,-0.0035,0.0022,-0.0062,0.0,0.0
2022-02-15,0.0185,0.013,-0.0141,0.0,-0.0096,0.0185,0.0102,-0.0141,-0.0067,-0.0081,0.0,-0.0096,28.09,28.09,25.33,25.7,,,,,34.07,34.07,30.82,31.16,26.88,26.88,23.15,23.15,0.0185,0.013,-0.0141,0.0,-0.0096
2022-02-16,-0.0002,-0.0009,0.0033,0.0,0.006,-0.0002,0.0004,0.0033,0.006,0.0042,0.0,0.006,25.19,27.09,23.88,24.29,,,,,31.16,32.76,29.15,29.45,23.18,24.95,22.11,22.39,-0.0002,-0.0009,0.0033,0.0,0.006
2022-02-17,-0.0229,-0.003,0.0116,0.0,0.0102,-0.0229,-0.0005,0.0116,0.0088,0.0147,0.0,0.0102,24.83,28.37,24.76,28.11,,,,,29.45,33.5,29.45,33.21,22.39,26.45,22.39,26.1,-0.0229,-0.003,0.0116,0.0,0.0102
2022-02-18,-0.0085,-0.0009,0.0095,0.0,0.0109,-0.0085,0.0012,0.0095,0.0106,0.0043,0.0,0.0109,26.66,29.71,26.38,27.75,,,,,33.15,34.83,32.05,33.05,26.1,27.18,21.55,26.08,-0.0085,-0.0009,0.0095,0.0,0.0109
2022-02-22,-0.0117,-0.0047,0.0009,0.0,0.005,-0.0117,-0.0035,0.0009,-0.0004,0.0016,0.0,0.005,31.8,32.04,28.4,28.81,,,,,33.05,35.45,32.85,33.13,26.08,28.34,26.08,26.82,-0.0117,-0.0047,0.0009,0.0,0.005
2022-02-23,-0.0195,-0.0019,0.0127,0.0,0.0094,-0.0195,0.0007,0.0127,0.0003,0.0105,0.0,0.0094,28.04,31.07,27.2,31.02,,,,,33.13,35.49,32.01,35.27,26.82,29.12,25.89,27.73,-0.0195,-0.0019,0.0127,0.0,0.0094
2022-02-24,0.0187,0.0149,-0.039,0.0,-0.0303,0.0187,0.0068,-0.039,-0.0179,-0.0179,0.0,-0.0303,37.5,37.79,29.45,30.32,,,,,35.27,39.99,33.15,34.02,27.73,45.37,27.25,27.49,0.0187,0.0149,-0.039,0.0,-0.0303
2022-02-25,0.0224,-0.0042,0.0121,0.0,0.0074,0.0224,-0.0014,0.0121,0.0035,-0.0019,0.0,0.0074,31.68,32.0,26.93,27.59,,,,,34.05,34.37,30.75,31.19,27.56,27.56,24.67,25.07,0.0224,-0.0042,0.0121,0.0,0.0074
2022-02-28,0.0003,0.0062,-0.0045,0.0,-0.0029,0.0003,0.0038,-0.0045,-0.0081,0.0026,0.0,-0.0029,32.44,33.51,28.43,30.15,,,,,34.3,35.14,31.76,32.72,25.11,28.31,24.58,27.34,0.0003,0.0062,-0.0045,0.0,-0.0029
2022-03-01,-0.0155,-0.001,-0.0084,0.0,0.0029,-0.0155,-0.0028,-0.0084,-0.0041,0.0053,0.0,0.0029,29.45,35.19,29.44,33.32,,,,,32.72,36.77,32.72,35.22,27.34,31.01,24.91,30.08,-0.0155,-0.001,-0.0084,0.0,0.0029
2022-03-02,0.0182,0.0047,0.0132,0.0,0.0132,0.0182,0.0063,0.0132,0.0052,0.0046,0.0,0.0132,34.2,34.41,30.12,30.74,,,,,35.27,35.71,32.32,33.05,30.07,30.07,22.8,26.91,0.0182,0.0047,0.0132,0.0,0.0132
2022-03-03,-0.0086,-0.0058,0.0151,0.0,0.0134,-0.0086,-0.0022,0.0151,0.0125,0.0125,0.0,0.0134,30.52,32.01,29.31,30.48,,,,,33.02,34.76,32.31,33.34,26.91,29.45,24.84,27.2,-0.0086,-0.0058,0.0151,0.0,0.0134
2022-03-04,-0.0109,-0.0066,0.0071,0.0,0.0152,-0.0109,-0.005,0.0071,0.0037,0.0123,0.0,0.0152,31.9,34.65,31.47,31.98,,,,,33.33,37.26,33.33,34.89,27.19,32.58,27.19,27.91,-0.0109,-0.0066,0.0071,0.0,0.0152
2022-03-07,-0.0313,0.0058,0.0094,0.0,0.0055,-0.0313,0.0073,0.0094,-0.007,0.0133,0.0,0.0055,35.88,36.55,32.59,36.45,,,,,34.89,38.8,34.88,38.73,27.91,33.91,27.91,32.07,-0.0313,0.0058,0.0094,0.0,0.0055
2022-03-08,-0.0053,0.0102,0.003,0.0,-0.0086,-0.0053,0.0098,0.003,-0.0111,-0.0023,0.0,-0.0086,36.19,37.52,32.78,35.13,,,,,38.7,39.62,35.56,38.02,32.08,38.4,26.47,31.69,-0.0053,0.0102,0.003,0.0,-0.0086
2022-03-09,0.0279,0.0035,-0.022,0.0,-0.0098,0.0279,0.0,-0.022,-0.004,-0.0156,0.0,-0.0098,33.74,34.12,31.39,32.45,,,,,38.07,38.07,34.6,35.34,31.69,31.69,28.07,28.86,0.0279,0.0035,-0.022,0.0,-0.0098
2022-03-10,-0.0047,0.0011,0.012,0.0,0.0096,-0.0047,0.003,0.012,-0.0033,0.0034,0.0,0.0096,33.03,34.03,30.23,30.23,,,,,35.33,36.73,34.23,34.23,28.85,29.58,23.09,27.34,-0.0047,0.0011,0.012,0.0,0.0096
2022-03-11,-0.0148,-0.0043,0.0177,0.0,0.0129,-0.0148,-0.0011,0.0177,0.0097,0.0063,0.0,0.0129,30.43,31.04,28.84,30.75,,,,,34.22,35.05,33.17,34.85,27.33,27.65,22.67,27.35,-0.0148,-0.0043,0.0177,0.0,0.0129
2022-03-14,-0.0104,-0.0134,0.0179,0.0,0.013,-0.0104,-0.0084,0.0179,0.0219,0.001,0.0,0.013,31.03,33.18,30.06,31.77,,,,,35.83,37.7,34.67,36.55,27.37,32.48,27.16,28.69,-0.0104,-0.0134,0.0179,0.0,0.013
2022-03-15,0.0215,-0.0016,-0.0238,0.0,-0.0077,0.0215,-0.005,-0.0238,0.0078,-0.0098,0.0,-0.0077,33.13,33.83,29.57,29.83,,,,,36.55,37.03,34.53,34.65,28.69,28.75,26.52,26.69,0.0215,-0.0016,-0.0238,0.0,-0.0077
2022-03-16,0.026,0.0078,-0.0187,0.0,-0.0216,0.026,0.0043,-0.0187,-0.0116,-0.0156,0.0,-0.0216,29.02,29.8,26.29,26.67,,,,,34.68,34.68,30.63,30.81,26.71,26.71,21.3,23.07,0.026,0.0078,-0.0187,0.0,-0.0216
2022-03-17,0.0142,0.0029,-0.0108,0.0,-0.007,0.0142,0.0016,-0.0108,-0.0161,-0.0019,0.0,-0.007,26.51,27.47,25.25,25.67,,,,,30.81,31.64,28.95,29.51,23.06,25.72,21.28,21.91,0.0142,0.0029,-0.0108,0.0,-0.007
2022-03-18,0.0132,0.0028,-0.0187,0.0,-0.0098,0.0132,-0.0019,-0.0187,-0.0055,-0.0084,0.0,-0.0098,26.36,26.82,23.85,23.87,,,,,29.44,30.21,27.46,27.76,21.91,24.64,18.02,21.07,0.0132,0.0028,-0.0187,0.0,-0.0098
2022-03-21,-0.0017,-0.0111,0.0165,0.0,0.0159,-0.0017,-0.0094,0.0165,-0.0019,0.0154,0.0,0.0159,25.14,25.36,22.99,23.53,,,,,28.97,29.96,28.22,28.66,21.07,22.85,20.09,21.16,-0.0017,-0.0111,0.0165,0.0,0.0159
2022-03-22,0.013,0.0004,-0.0119,0.0,-0.0089,0.013,-0.0022,-0.0119,-0.0082,-0.0102,0.0,-0.0089,24.02,24.02,22.7,22.94,,,,,28.66,28.87,27.42,27.71,21.16,21.16,19.66,19.92,0.013,0.0004,-0.0119,0.0,-0.0089
2022-03-23,-0.0125,-0.0065,0.0042,0.0,0.008,-0.0125,-0.0062,0.0042,-0.0051,0.0152,0.0,0.008,23.04,24.03,22.64,23.57,,,,,27.72,29.26,27.72,28.84,19.94,22.57,19.94,20.86,-0.0125,-0.0065,0.0042,0.0,0.008
2022-03-24,0.0142,-0.0008,-0.0082,0.0,-0.0023,0.0142,-0.0032,-0.0082,-0.0048,-0.0013,0.0,-0.0023,23.61,23.79,21.49,21.67,,,,,28.83,29.47,27.62,27.89,20.86,20.98,18.52,19.31,0.0142,-0.0008,-0.0082,0.0,-0.0023
2022-03-25,0.0028,-0.0059,0.0218,0.0,0.0113,0.0028,-0.003,0.0218,0.002,0.0136,0.0,0.0113,21.87,22.86,20.8,20.81,,,,,27.9,29.4,27.0,27.34,19.31,19.8,15.96,18.83,0.0028,-0.0059,0.0218,0.0,0.0113
2022-03-28,0.0073,-0.0056,-0.0173,0.0,-0.0054,0.0073,-0.0088,-0.0173,0.005,-0.0124,0.0,-0.0054,22.14,23.33,19.54,19.63,,,,,28.26,28.67,26.53,26.53,18.8,21.06,15.5,18.13,0.0073,-0.0056,-0.0173,0.0,-0.0054
2022-03-29,0.0143,0.0153,-0.0194,0.0,-0.0202,0.0143,0.0119,-0.0194,-0.0032,-0.0098,0.0,-0.0202,19.7,19.73,18.67,18.9,,,,,26.53,26.92,25.52,25.87,18.13,22.21,16.85,17.7,0.0143,0.0153,-0.0194,0.0,-0.0202
2022-03-30,-0.0082,-0.0129,0.0042,0.0,0.0103,-0.0082,-0.0112,0.0042,0.0037,0.0092,0.0,0.0103,19.38,20.51,18.72,19.33,,,,,25.87,27.33,25.81,26.4,17.72,18.65,16.12,17.96,-0.0082,-0.0129,0.0042,0.0,0.0103
2022-03-31,-0.0154,0.0072,-0.0046,0.0,0.0041,-0.0154,0.0062,-0.0046,-0.0023,0.004,0.0,0.0041,19.68,21.48,19.54,20.56,,,,,26.38,27.54,26.24,26.99,17.96,21.18,17.5,18.8,-0.0154,0.0072,-0.0046,0.0,0.0041
2022-04-01,0.0039,0.007,-0.0062,0.0,-0.0017,0.0039,0.0058,-0.0062,-0.0093,0.0005,0.0,-0.0017,20.62,20.86,19.41,19.63,,,,,26.96,27.32,25.74,25.91,18.83,19.28,15.58,18.27,0.0039,0.007,-0.0062,0.0,-0.0017
2022-04-04,0.0093,-0.0007,-0.0185,0.0,-0.0153,0.0093,-0.0056,-0.0185,-0.0077,-0.007,0.0,-0.0153,20.75,20.78,18.45,18.57,,,,,26.63,26.75,24.83,24.93,17.81,19.31,16.42,17.38,0.0093,-0.0007,-0.0185,0.0,-0.0153
2022-04-05,-0.0154,-0.0098,0.0078,0.0,0.0127,-0.0154,-0.0074,0.0078,0.0072,0.0018,0.0,0.0127,18.79,21.57,18.55,21.03,,,,,24.93,27.8,24.93,27.4,17.38,19.88,16.59,19.62,-0.0154,-0.0098,0.0078,0.0,0.0127
2022-04-06,-0.0123,-0.0065,0.0109,0.0,0.0145,-0.0123,-0.0029,0.0109,0.0024,0.0088,0.0,0.0145,21.27,24.78,21.24,22.1,,,,,27.41,30.76,27.41,28.91,19.62,27.18,17.71,20.1,-0.0123,-0.0065,0.0109,0.0,0.0145
2022-04-07,0.0034,-0.0061,-0.0012,0.0,0.012,0.0034,-0.0061,-0.0012,0.0038,0.003,0.0,0.012,21.97,23.82,21.12,21.55,,,,,28.92,30.33,28.06,28.48,20.08,21.89,15.64,20.04,0.0034,-0.0061,-0.0012,0.0,0.012
2022-04-08,-0.0038,-0.0099,0.0228,0.0,0.0094,-0.0038,-0.0052,0.0228,0.0037,0.0103,0.0,0.0094,21.25,22.34,20.28,21.16,,,,,28.49,29.91,27.39,28.06,20.03,22.48,16.18,19.53,-0.0038,-0.0099,0.0228,0.0,0.0094
2022-04-11,-0.0154,0.0029,0.0105,0.0,-0.0086,-0.0154,0.0062,0.0105,0.0045,0.001,0.0,-0.0086,23.09,24.42,22.09,24.37,,,,,29.38,30.85,28.84,30.75,19.53,25.72,17.23,21.1,-0.0154,0.0029,0.0105,0.0,-0.0086
2022-04-12,-0.0029,0.0054,0.0047,0.0,0.0096,-0.0029,0.0056,0.0047,-0.0024,0.0107,0.0,0.0096,24.94,25.38,22.27,24.26,,,,,30.75,31.07,28.28,30.38,21.1,22.88,15.77,22.77,-0.0029,0.0054,0.0047,0.0,0.0096
2022-04-13,0.0139,0.0092,-0.0069,0.0,-0.0018,0.0139,0.0061,-0.0069,-0.01,-0.0001,0.0,-0.0018,23.52,24.45,21.37,21.82,,,,,30.37,30.75,26.52,26.85,22.77,30.01,17.93,23.34,0.0139,0.0092,-0.0069,0.0,-0.0018
2022-04-14,-0.0128,0.0002,0.0146,0.0,0.0077,-0.0128,0.0032,0.0146,0.0018,0.0098,0.0,0.0077,21.72,22.7,20.85,22.7,,,,,26.86,28.97,26.26,28.86,23.34,23.34,3.27,20.23,-0.0128,0.0002,0.0146,0.0,0.0077
2022-04-18,-0.0019,-0.0081,0.0179,0.0,0.0154,-0.0019,-0.0058,0.0179,0.0077,0.0067,0.0,0.0154,24.52,24.6,21.98,22.17,,,,,30.47,30.91,29.16,29.53,20.23,23.22,15.9,19.41,-0.0019,-0.0081,0.0179,0.0,0.0154
2022-04-19,0.0176,0.0059,-0.0098,0.0,-0.014,0.0176,0.0039,-0.0098,0.0054,-0.0126,0.0,-0.014,22.55,22.92,20.36,21.37,,,,,29.53,30.5,27.82,29.1,19.41,20.09,15.63,18.78,0.0176,0.0059,-0.0098,0.0,-0.014
2022-04-20,-0.0027,0.002,0.0127,0.0,0.0225,-0.0027,0.005,0.0127,0.0077,0.0117,0.0,0.0225,21.13,21.32,19.75,20.32,,,,,29.12,29.82,28.03,28.47,18.69,18.69,15.39,17.6,-0.0027,0.002,0.0127,0.0,0.0225
2022-04-21,-0.0173,-0.0073,0.0041,0.0,0.0037,-0.0173,-0.0056,0.0041,0.018,0.0044,0.0,0.0037,20.24,23.28,19.81,22.68,,,,,28.52,31.92,27.57,31.37,17.61,20.34,16.22,20.0,-0.0173,-0.0073,0.0041,0.0,0.0037
2022-04-22,-0.0274,0.0032,-0.0019,0.0,-0.0032,-0.0274,0.0025,-0.0019,-0.0013,-0.002,0.0,-0.0032,22.71,28.27,22.62,28.21,,,,,31.35,35.43,31.35,35.39,20.0,24.74,17.81,24.63,-0.0274,0.0032,-0.0019,0.0,-0.0032
2022-04-25,0.007,0.0044,-0.0187,0.0,-0.0124,0.007,0.0011,-0.0187,0.001,-0.0111,0.0,-0.0124,30.04,31.6,26.8,27.02,,,,,36.68,37.52,33.54,33.83,24.63,27.25,23.56,23.64,0.007,0.0044,-0.0187,0.0,-0.0124
2022-04-26,-0.0299,-0.0067,0.0181,0.0,0.0128,-0.0299,-0.0036,0.0181,0.0024,0.0124,0.0,0.0128,27.38,33.81,27.06,33.52,,,,,33.83,40.0,33.83,38.93,23.64,28.3,22.33,28.17,-0.0299,-0.0067,0.0181,0.0,0.0128
2022-04-27,0.0013,-0.0061,0.0034,0.0,0.0121,0.0013,-0.0056,0.0034,0.0014,0.008,0.0,0.0121,31.11,32.77,29.82,31.6,,,,,39.17,39.17,35.76,36.91,28.18,30.63,21.19,24.18,0.0013,-0.0061,0.0034,0.0,0.0121
2022-04-28,0.0245,-0.0019,-0.004,0.0,-0.0036,0.0245,-0.0051,-0.004,0.0047,0.0004,0.0,-0.0036,29.91,32.0,28.0,29.99,,,,,36.91,37.42,34.11,35.49,24.18,29.5,15.46,20.93,0.0245,-0.0019,-0.004,0.0,-0.0036
2022-04-29,-0.0354,0.0074,0.0061,0.0,0.0023,-0.0354,0.0088,0.0061,-0.0024,0.0068,0.0,0.0023,28.97,34.34,28.54,33.4,,,,,35.26,39.45,34.1,38.25,20.93,27.05,15.5,24.51,-0.0354,0.0074,0.0061,0.0,0.0023
2022-05-02,0.008,0.0062,-0.0113,1e-05,-0.018,0.008,0.0039,-0.0113,-0.0064,-0.0137,1e-05,-0.018,33.35,36.64,31.74,32.34,,,,,39.57,40.81,37.56,37.81,24.51,29.18,22.35,23.64,0.008,0.0062,-0.0113,1e-05,-0.018
2022-05-03,0.0041,-0.0017,0.0166,1e-05,0.0081,0.0041,0.0016,0.0166,0.0002,0.0118,1e-05,0.0081,31.76,32.82,29.06,29.25,,,,,37.81,38.29,35.76,36.0,23.64,27.49,21.27,23.86,0.0041,-0.0017,0.0166,1e-05,0.0081
2022-05-04,0.0301,-0.0045,0.0024,1e-05,-0.0029,0.0301,-0.0047,0.0024,0.0002,0.0007,1e-05,-0.0029,29.12,29.42,24.94,25.42,,,,,35.99,36.83,31.62,31.98,23.86,26.27,14.12,15.57,0.0301,-0.0045,0.0024,1e-05,-0.0029
